epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,train_vicreg_loss,val_loss,val_vicreg_loss
,7.777777777777777e-06,7.777777777777777e-06,49,,,,
,7.777777777777777e-06,7.777777777777777e-06,49,,,,
0,,,49,21.213703155517578,21.213703155517578,,
,1.5714285714285715e-05,1.5714285714285715e-05,99,,,,
,1.5714285714285715e-05,1.5714285714285715e-05,99,,,,
0,,,99,20.254810333251953,20.254810333251953,,
,2.365079365079365e-05,2.365079365079365e-05,149,,,,
,2.365079365079365e-05,2.365079365079365e-05,149,,,,
0,,,149,17.754947662353516,17.754947662353516,,
,3.158730158730159e-05,3.158730158730159e-05,199,,,,
,3.158730158730159e-05,3.158730158730159e-05,199,,,,
0,,,199,16.386110305786133,16.386110305786133,,
,3.9523809523809526e-05,3.9523809523809526e-05,249,,,,
,3.9523809523809526e-05,3.9523809523809526e-05,249,,,,
0,,,249,14.531988143920898,14.531988143920898,,
,4.746031746031746e-05,4.746031746031746e-05,299,,,,
,4.746031746031746e-05,4.746031746031746e-05,299,,,,
0,,,299,12.68333911895752,12.68333911895752,,
,5.53968253968254e-05,5.53968253968254e-05,349,,,,
,5.53968253968254e-05,5.53968253968254e-05,349,,,,
0,,,349,10.906219482421875,10.906219482421875,,
,6.333333333333333e-05,6.333333333333333e-05,399,,,,
,6.333333333333333e-05,6.333333333333333e-05,399,,,,
0,,,399,9.269071578979492,9.269071578979492,,
,7.126984126984128e-05,7.126984126984128e-05,449,,,,
,7.126984126984128e-05,7.126984126984128e-05,449,,,,
0,,,449,7.795403957366943,7.795403957366943,,
,7.920634920634921e-05,7.920634920634921e-05,499,,,,
,7.920634920634921e-05,7.920634920634921e-05,499,,,,
0,,,499,6.626605987548828,6.626605987548828,,
,8.714285714285715e-05,8.714285714285715e-05,549,,,,
,8.714285714285715e-05,8.714285714285715e-05,549,,,,
0,,,549,5.934558391571045,5.934558391571045,,
,9.507936507936508e-05,9.507936507936508e-05,599,,,,
,9.507936507936508e-05,9.507936507936508e-05,599,,,,
0,,,599,5.676969528198242,5.676969528198242,,
,9.966543405529143e-05,9.966543405529143e-05,649,,,,
,9.966543405529143e-05,9.966543405529143e-05,649,,,,
0,,,649,5.621922969818115,5.621922969818115,,
,9.878499735868991e-05,9.878499735868991e-05,699,,,,
,9.878499735868991e-05,9.878499735868991e-05,699,,,,
0,,,699,5.558400630950928,5.558400630950928,,
,9.79045606620884e-05,9.79045606620884e-05,749,,,,
,9.79045606620884e-05,9.79045606620884e-05,749,,,,
0,,,749,5.536287784576416,5.536287784576416,,
,9.70241239654869e-05,9.70241239654869e-05,799,,,,
,9.70241239654869e-05,9.70241239654869e-05,799,,,,
0,,,799,5.525272369384766,5.525272369384766,,
,9.614368726888537e-05,9.614368726888537e-05,849,,,,
,9.614368726888537e-05,9.614368726888537e-05,849,,,,
0,,,849,5.518868923187256,5.518868923187256,,
,9.526325057228385e-05,9.526325057228385e-05,899,,,,
,9.526325057228385e-05,9.526325057228385e-05,899,,,,
0,,,899,5.496540546417236,5.496540546417236,,
,9.438281387568233e-05,9.438281387568233e-05,949,,,,
,9.438281387568233e-05,9.438281387568233e-05,949,,,,
0,,,949,5.47799015045166,5.47799015045166,,
,9.350237717908083e-05,9.350237717908083e-05,999,,,,
,9.350237717908083e-05,9.350237717908083e-05,999,,,,
0,,,999,5.420483112335205,5.420483112335205,,
,9.262194048247932e-05,9.262194048247932e-05,1049,,,,
,9.262194048247932e-05,9.262194048247932e-05,1049,,,,
0,,,1049,5.402509689331055,5.402509689331055,,
0,,,1051,,,5.3912272453308105,5.3912272453308105
,9.17415037858778e-05,9.17415037858778e-05,1099,,,,
,9.17415037858778e-05,9.17415037858778e-05,1099,,,,
1,,,1099,5.386390686035156,5.386390686035156,,
,9.086106708927628e-05,9.086106708927628e-05,1149,,,,
,9.086106708927628e-05,9.086106708927628e-05,1149,,,,
1,,,1149,5.37722110748291,5.37722110748291,,
,8.998063039267476e-05,8.998063039267476e-05,1199,,,,
,8.998063039267476e-05,8.998063039267476e-05,1199,,,,
1,,,1199,5.371191024780273,5.371191024780273,,
,8.910019369607326e-05,8.910019369607326e-05,1249,,,,
,8.910019369607326e-05,8.910019369607326e-05,1249,,,,
1,,,1249,5.352285385131836,5.352285385131836,,
,8.821975699947175e-05,8.821975699947175e-05,1299,,,,
,8.821975699947175e-05,8.821975699947175e-05,1299,,,,
1,,,1299,5.314334869384766,5.314334869384766,,
,8.733932030287023e-05,8.733932030287023e-05,1349,,,,
,8.733932030287023e-05,8.733932030287023e-05,1349,,,,
1,,,1349,5.309443473815918,5.309443473815918,,
,8.645888360626871e-05,8.645888360626871e-05,1399,,,,
,8.645888360626871e-05,8.645888360626871e-05,1399,,,,
1,,,1399,5.307001113891602,5.307001113891602,,
,8.55784469096672e-05,8.55784469096672e-05,1449,,,,
,8.55784469096672e-05,8.55784469096672e-05,1449,,,,
1,,,1449,5.3054704666137695,5.3054704666137695,,
,8.469801021306568e-05,8.469801021306568e-05,1499,,,,
,8.469801021306568e-05,8.469801021306568e-05,1499,,,,
1,,,1499,5.30309534072876,5.30309534072876,,
,8.381757351646417e-05,8.381757351646417e-05,1549,,,,
,8.381757351646417e-05,8.381757351646417e-05,1549,,,,
1,,,1549,5.300230979919434,5.300230979919434,,
,8.293713681986266e-05,8.293713681986266e-05,1599,,,,
,8.293713681986266e-05,8.293713681986266e-05,1599,,,,
1,,,1599,5.254177093505859,5.254177093505859,,
,8.205670012326114e-05,8.205670012326114e-05,1649,,,,
,8.205670012326114e-05,8.205670012326114e-05,1649,,,,
1,,,1649,5.251516342163086,5.251516342163086,,
,8.117626342665963e-05,8.117626342665963e-05,1699,,,,
,8.117626342665963e-05,8.117626342665963e-05,1699,,,,
1,,,1699,5.250046730041504,5.250046730041504,,
,8.029582673005811e-05,8.029582673005811e-05,1749,,,,
,8.029582673005811e-05,8.029582673005811e-05,1749,,,,
1,,,1749,5.251992225646973,5.251992225646973,,
,7.941539003345659e-05,7.941539003345659e-05,1799,,,,
,7.941539003345659e-05,7.941539003345659e-05,1799,,,,
1,,,1799,5.248231887817383,5.248231887817383,,
,7.853495333685509e-05,7.853495333685509e-05,1849,,,,
,7.853495333685509e-05,7.853495333685509e-05,1849,,,,
1,,,1849,5.247903347015381,5.247903347015381,,
,7.765451664025357e-05,7.765451664025357e-05,1899,,,,
,7.765451664025357e-05,7.765451664025357e-05,1899,,,,
1,,,1899,5.246888637542725,5.246888637542725,,
,7.677407994365206e-05,7.677407994365206e-05,1949,,,,
,7.677407994365206e-05,7.677407994365206e-05,1949,,,,
1,,,1949,5.245916366577148,5.245916366577148,,
,7.589364324705054e-05,7.589364324705054e-05,1999,,,,
,7.589364324705054e-05,7.589364324705054e-05,1999,,,,
1,,,1999,5.240315914154053,5.240315914154053,,
,7.501320655044902e-05,7.501320655044902e-05,2049,,,,
,7.501320655044902e-05,7.501320655044902e-05,2049,,,,
1,,,2049,5.197132587432861,5.197132587432861,,
,7.413276985384751e-05,7.413276985384751e-05,2099,,,,
,7.413276985384751e-05,7.413276985384751e-05,2099,,,,
1,,,2099,5.196663856506348,5.196663856506348,,
1,,,2103,,,5.19351863861084,5.19351863861084
,7.3252333157246e-05,7.3252333157246e-05,2149,,,,
,7.3252333157246e-05,7.3252333157246e-05,2149,,,,
2,,,2149,5.196288108825684,5.196288108825684,,
,7.237189646064449e-05,7.237189646064449e-05,2199,,,,
,7.237189646064449e-05,7.237189646064449e-05,2199,,,,
2,,,2199,5.195323944091797,5.195323944091797,,
,7.149145976404297e-05,7.149145976404297e-05,2249,,,,
,7.149145976404297e-05,7.149145976404297e-05,2249,,,,
2,,,2249,5.195021629333496,5.195021629333496,,
,7.061102306744145e-05,7.061102306744145e-05,2299,,,,
,7.061102306744145e-05,7.061102306744145e-05,2299,,,,
2,,,2299,5.194267749786377,5.194267749786377,,
,6.973058637083994e-05,6.973058637083994e-05,2349,,,,
,6.973058637083994e-05,6.973058637083994e-05,2349,,,,
2,,,2349,5.1940202713012695,5.1940202713012695,,
,6.885014967423842e-05,6.885014967423842e-05,2399,,,,
,6.885014967423842e-05,6.885014967423842e-05,2399,,,,
2,,,2399,5.193661212921143,5.193661212921143,,
,6.796971297763692e-05,6.796971297763692e-05,2449,,,,
,6.796971297763692e-05,6.796971297763692e-05,2449,,,,
2,,,2449,5.193665027618408,5.193665027618408,,
,6.70892762810354e-05,6.70892762810354e-05,2499,,,,
